"gr:network","gr:site","gr:siteType","gr:wgs84Longitude","gr:wgs84Latitude"
"Khartoum White Nile","a30831d0-660b-40be-9e6d-2f9c05823e5c","registered",32.6463857081,16.3397037159
"Khartoum White Nile","4accaf73-d02f-4793-a088-d708dfa61e02","registered",32.4421648921,14.2034525795
"Khartoum White Nile","137afb9f-5e12-4d05-be74-47d0de586a03","registered",32.6138876245,16.5369105107
"Khartoum White Nile","85601de1-eaf8-41fb-ae55-7c86fc307306","registered",32.1504200741,13.8076972435
"Khartoum White Nile","306c1f7e-e641-4389-9d97-3308ccb47e0d","registered",32.7048985946,16.3838235479
"Khartoum White Nile","1d2a4f2c-c37b-449b-adc3-a3093d1f9f11","registered",33.5393348944,17.0911597694
"Khartoum White Nile","fbf8d00a-8aaf-46fc-8b80-09032c2ba35e","registered",33.2978797924,16.8786042606
"Khartoum White Nile","39d21861-fd5b-4827-b347-d5c986e12257","registered",32.5423454073,12.9176840735
"Khartoum White Nile","00b073da-2c10-42cd-80c9-2a9cfa6ef8df","registered",32.5089123592,12.6241789273
"Khartoum White Nile","8e3538ac-3a25-41f4-a085-15acba7e114c","registered",33.1061631599,12.9023679628
"Khartoum White Nile","b8db136c-3e61-4c0c-b71f-9a3778940797","registered",32.3496351466,14.7991920975
"Khartoum White Nile","f5e829f5-68e7-486e-a7c8-828183c25f67","registered",31.9740276347,15.2243208848
"Khartoum White Nile","22a892b2-489d-48e1-9f26-010c5704a55a","registered",32.4744700697,12.6843815749
"Khartoum White Nile","008183bf-ec5f-4399-a575-aef7bd272b9e","registered",32.5952401017,12.5847827506
"Khartoum White Nile","bcb6d2b8-7625-48bc-b0e7-c536a2be724b","registered",32.1779007798,12.4841987524
"Khartoum White Nile","95fc1a45-1498-4e9e-ba94-1ccba2ca8167","registered",32.5775483937,12.6313116006
"Khartoum White Nile","46cf3a0b-d692-4e2c-9868-b29de2a8c937","registered",32.4779853391,14.0171976876
"Khartoum White Nile","25d04c3c-a0df-4526-aacc-ed80c3f6f0a2","registered",32.323802173,13.896694581
"Khartoum White Nile","c24754ef-cac4-42c7-ab07-769e6e42418d","registered",33.0427788899,16.1350592808
"Khartoum White Nile","1bd5af51-fb01-489b-b7f0-a7e6eac8503c","registered",33.1144363703,16.6113934729
"Khartoum White Nile","940af904-11f0-4267-9992-7fece4ea7796","registered",32.0945732597,12.2862536055
"Khartoum White Nile","267c75d0-0a28-4f21-bd97-103721b41f59","registered",32.5159341123,14.1905327772
"Khartoum White Nile","5c4cb365-ccb0-4932-ad62-8978d367e2ac","registered",32.4422473721,12.7379281322
"Khartoum White Nile","30532f95-38a4-4dbb-8603-007a3e84a4f8","registered",32.5144842728,13.8509145364
"Khartoum White Nile","3027bfac-e421-4d25-b5f0-c719e89a6efe","registered",33.3421503005,16.6203973799
"Khartoum White Nile","f3ab131f-c87c-41a9-8c8b-5f55017d9ce1","registered",32.2935105047,15.1340349749
"Khartoum White Nile","096934e9-490d-4ea3-819b-94d1c648809d","registered",32.3727482895,12.692651157
"Khartoum White Nile","9b46dbb1-2a8e-4b8f-a97f-d0bc4ea7bbe2","registered",32.0288234227,14.8489691272
"Khartoum White Nile","9fbd1b35-2ff4-4a97-8046-eef145487a17","registered",32.1579856421,15.5172834587
"Khartoum White Nile","e3d7e82e-62be-4753-9ea3-ac474838c5b4","registered",32.0640721825,14.254798301
"Khartoum White Nile","cf860c87-b8ff-4ca9-9721-bc121bb03b86","registered",32.2811916006,12.5982962318
"Khartoum White Nile","ea19c3c4-8c15-46b3-b09a-91eb26c5aaaf","registered",32.3635774631,13.6697600346
"Khartoum White Nile","155bc4b8-b30f-4b38-9011-26a21a1e7f26","registered",32.7078619055,13.9584822594
"Khartoum White Nile","c6c80375-4036-4481-a5ba-14ea4f66d067","registered",32.3054408907,14.3105695124
"Khartoum White Nile","bfec1642-bbfd-4bfa-8fee-98824204cae9","registered",32.6319416737,15.3449157746
"Khartoum White Nile","f885194b-d14d-4134-ba82-b5dcb63da9ba","registered",33.1619431524,12.948443321
"Khartoum White Nile","be59c71a-dbd2-4ffe-868f-e5fa34b89866","registered",32.3602084303,13.5664223558
"Khartoum White Nile","7f857016-23c0-4c0b-ae67-a65a17bf0491","registered",32.4254020255,15.3564967766
"Khartoum White Nile","9b378e02-e36b-4869-8426-4cdf006b150e","registered",32.3126752839,12.2768319264
"Khartoum White Nile","88f95328-c24e-4b96-b3f7-88f02938e51f","registered",32.9007175532,13.3963618283
"Khartoum White Nile","56a88f70-89b6-436c-8975-47622ecb0927","registered",33.439733722,16.8849421819
"Khartoum White Nile","251676d8-d7ee-4c33-9e8a-2ad795ea1bed","registered",32.0663993011,14.7191393662
"Khartoum White Nile","281ac4f6-794a-467f-83f6-7b65e80186e0","registered",32.2098354681,14.5468341292
"Khartoum White Nile","0a517cfe-e2b8-4b34-943d-badd9e4a36a6","registered",32.5743302414,13.4303857515
"Khartoum White Nile","b2f96779-4945-4ba8-8723-9e16b532c745","registered",32.3861555382,14.9623889211
"Khartoum White Nile","8fa6245f-169c-44fa-898b-bff321919fbf","registered",32.8579287332,12.8015448436
"Khartoum White Nile","7ad33d19-5686-43f3-8210-a7cb3faccb2d","registered",32.4991924868,14.4792194972
"Khartoum White Nile","d1711cd5-bae4-4222-8096-4c2d42fbe26a","registered",32.6909481342,13.5027913405
"Khartoum White Nile","d1e99fd8-657c-4229-9be1-aa646f52fc28","registered",33.018919742,16.3056671282
"Khartoum White Nile","e5b3b885-4ef9-4ea5-b05b-90b7583e9f5d","registered",32.6093145171,16.0449595061
"Khartoum White Nile","d7a52f4f-91e2-49f7-9357-b6716bb87ca7","registered",32.1440606289,12.3352334332
"Khartoum White Nile","102c1365-37d7-493a-b0e0-6cd812fbe023","registered",32.5087283361,12.8458233675
"Khartoum White Nile","04ddea46-d101-4522-9a7e-7ccea30e0727","registered",32.8132522978,16.2221656681
"Khartoum White Nile","d7cee8df-4c18-48b3-8bfc-645de177c43a","registered",32.9112756251,13.0356253792
"Khartoum White Nile","41f4c352-db61-410a-8992-b1f1956b6096","registered",32.7934862645,16.0702228712
"Khartoum White Nile","9ffb13f5-087f-4ed2-8866-1d5621b38feb","registered",32.7570956571,16.6489714438
"Khartoum White Nile","8045fbbc-a9b3-4b53-be6f-af55c28c6bf2","registered",32.8374673117,16.0179186615
"Khartoum White Nile","94446f02-dda8-431e-add4-eabc73a4626d","registered",32.1773339456,15.0513121282
"Khartoum White Nile","3e69f629-a2d4-4886-b995-193d4efb415f","registered",32.2548376127,14.9368455592
"Khartoum White Nile","12ad53bf-8837-4baf-aa98-79ed1ca56700","registered",32.7105039993,15.9298602766
"Khartoum White Nile","9aad9569-5452-431a-b8f7-a1acc1b47dfb","registered",32.1896620999,14.182925827
"Khartoum White Nile","696d20f1-d950-403f-8049-5e8216f78b0f","registered",32.6227119056,15.3266717251
"Khartoum White Nile","ab3f137b-d282-4c81-951d-ab03b876c777","registered",31.8367402888,14.240735345
"Khartoum White Nile","7c32b322-37fc-454c-85b1-bbd2d196d059","registered",33.5291402715,16.6258654411
"Khartoum White Nile","6c7847bc-8d32-4c97-86f2-485605630db8","registered",32.8230272856,15.6715756764
"Khartoum White Nile","3e107144-8608-40bd-afa2-6eab30f6ed33","registered",32.409332585,13.9797527693
"Khartoum White Nile","84acd7a8-afb0-4ff6-bc4c-f8c880f04cbd","registered",32.9281113116,13.2733720507
"Khartoum White Nile","658cd38c-a23e-4739-8a5e-780ba48e0263","registered",32.607031549,14.7346168871
"Khartoum White Nile","21c16c41-58fd-4d98-b807-48142a6a9d33","registered",32.9430447569,15.9216585624
"Khartoum White Nile","4b552741-3f31-45d8-8445-0eac9e3346fe","registered",32.171796182,12.6706969753
"Khartoum White Nile","786bbd5a-1124-4f98-ac15-7490d9de8eb8","registered",32.7537493232,12.3327444359
"Khartoum White Nile","b5a86cdf-d529-4420-adc1-5c6d62b10d73","registered",32.8272187426,15.4515904809
"Khartoum White Nile","87f4c94e-255d-4b0c-b749-dcc2644c5160","registered",32.552669227,12.9595900188
"Khartoum White Nile","a9952978-e460-4cc2-9925-487399acf784","registered",33.5194459706,16.5065858215
"Khartoum White Nile","fdadb16c-c6b9-4424-8918-d279b4d48190","registered",32.997295456,12.3552434113
"Khartoum White Nile","fa7c0596-0309-4ebf-8dec-150cf2df178a","registered",32.6197848005,15.2052107155
"Khartoum White Nile","c66a2b06-8187-4f3f-9a71-4c1034cfd92c","registered",32.9035583651,12.8362859174
"Khartoum White Nile","9232b8f5-3c23-4a70-9b17-0dd799d33c1b","registered",32.3284749496,13.6681416946
"Khartoum White Nile","36898874-acbf-4b27-8cc7-97e0bbf06285","registered",32.4718367131,13.9067593654
"Khartoum White Nile","fe5e58f6-e5d1-48ad-beb8-a966a51e6602","registered",32.3350379749,15.7240926323
"Khartoum White Nile","b077efa0-bc4d-4c3d-8061-65ef35a9c63b","registered",33.7042294263,16.8234240407
"Khartoum White Nile","d43cfd01-6b07-4286-b9e9-f72213f45262","registered",32.52781235,12.2937007316
"Khartoum White Nile","4b959c77-0b8e-4879-8003-4c31746c8d3b","registered",32.715776206,13.5563798078
"Khartoum White Nile","24c2eff1-9db0-4583-b865-bb5b75b3423f","registered",32.2447526157,15.6311457589
"Khartoum White Nile","125b0951-f64f-4c5c-901a-72a1d329a205","registered",32.1215444448,14.1947854595
"Khartoum White Nile","16f2d32c-c06a-4d48-8ee3-455c6ad9da79","registered",32.3313128223,13.3864807361
"Khartoum White Nile","427cf73c-8953-49af-b2c2-3ee5bf5268c2","registered",32.3264445935,16.1450695722
"Khartoum White Nile","2109b9e1-7b03-4e16-bbc6-bf70a1467b40","registered",32.488189453,13.3016687661
"Khartoum White Nile","b1f7a691-5a34-442d-87cc-c239e6d540cd","registered",32.2175650221,15.7791457317
"Khartoum White Nile","728d413d-40f2-4392-b4c4-f5b6365bf588","registered",32.4074586002,13.4079652618
"Khartoum White Nile","9574d7cb-0240-4340-a966-67b05f4d5741","registered",33.2858791094,16.4171003904
"Khartoum White Nile","87541a9f-30fe-4d5d-86e5-ebbc75ccb082","registered",32.7731647865,16.7136570752
"Khartoum White Nile","b9490b19-da25-4d3b-a3d7-f4f44ea8a148","registered",33.377801374,17.0828788745
"Khartoum White Nile","10cca55a-1404-4a84-b8d9-4b50b5665295","registered",32.7720471299,13.7667161731
"Khartoum White Nile","be0fdd69-1019-45f2-9265-c66124bb5020","registered",32.9459285514,13.6195998114
"Khartoum White Nile","adadefc5-a076-44e9-a7e9-f44782c78ebe","registered",32.554963537,16.1449297745
"Khartoum White Nile","9d37338e-671f-42d7-af7b-8769862df382","registered",32.3082354948,14.5938675126
"Khartoum White Nile","02de9dd5-a7e7-470c-a3e6-25a6b9b00ee3","registered",33.1746831928,16.4727600205
"Khartoum White Nile","2b69edc2-dbb9-4108-8c7b-389008c636e6","registered",33.2580920919,16.8558437445
"Khartoum White Nile","0c8f5364-a3f4-419f-8b72-c346b76b739f","registered",33.0403991926,13.1914684379
"Khartoum White Nile","52ea5a55-95a5-4370-8391-193833af9584","registered",32.5467631979,15.7175728237
"Khartoum White Nile","4df150ea-8d11-4fd0-9bd6-73ed70cf928e","registered",32.1592779648,14.7621090246
"Khartoum White Nile","65e580b3-4d72-4bbb-a404-b895aa38b8bb","registered",32.7627970278,16.1359550138
"Khartoum White Nile","6af66652-a4da-4429-94cb-9de28018d0ff","registered",32.6105236661,13.5569172355
"Khartoum White Nile","693e45a6-9420-4588-b2a0-d9f321a60849","registered",33.0741550295,12.3393221883
"Khartoum White Nile","9a3b7efe-46fd-4e8b-a028-6e37ef380cac","registered",32.0367638888,13.9901553157
"Khartoum White Nile","0a9d19a4-9a44-4b7f-9f54-27a02547b6cb","registered",32.3747064687,13.4377666516
"Khartoum White Nile","2528048e-0c60-4be0-a2f0-8a67edcfc276","registered",33.0633063285,13.1647335769
"Khartoum White Nile","a90e7030-6c27-4dd3-93ac-11e108c08f46","registered",32.3455642535,12.7276082676
"Khartoum White Nile","4dd25cd5-d2a6-4a49-b929-390ded852049","registered",32.0326927533,14.4079682453
"Khartoum White Nile","c9d7459c-5cfc-4278-ac87-24c52627169c","registered",32.7651630382,13.5563304902
"Khartoum White Nile","dfc36978-f25a-42a8-9eca-1d8cb91881ef","registered",32.7817569485,16.236154376
"Khartoum White Nile","855f28ca-0a8e-44e2-9620-d15acd3a15a3","registered",32.5248709358,13.3763396023
"Khartoum White Nile","c9502279-618a-48fa-9462-89b52d1ff1d4","registered",32.3119304661,14.704761573
"Khartoum White Nile","3103610c-3a1b-4511-9233-4e5fddb8298b","registered",32.2635332972,13.7731330757
"Khartoum White Nile","ad58ecde-499c-4685-b286-06b8d8e1efe0","registered",32.6676183787,12.7767756023
"Khartoum White Nile","3dd5ee98-c41b-433c-8d1e-6e84184e3356","registered",32.2450235873,15.3861099283
"Khartoum White Nile","bc92023c-4418-4c4f-988e-2583a208ffbe","registered",32.5186159043,15.5876894065
"Khartoum White Nile","d9a0fdc7-4d17-49de-9df4-6230fb63c44f","registered",32.7043628955,15.8120833459
"Khartoum White Nile","d34b7e5d-91cd-4648-a160-e068fd9519ca","registered",32.5763428408,15.5127958407
"Khartoum White Nile","10eabbff-b4ab-4000-9f6b-4314ebcde7d1","registered",33.2604603168,16.391454128
"Khartoum White Nile","eff57663-684a-4ecd-ba26-d06d93f8fcff","registered",33.1283133163,13.0630099621
"Khartoum White Nile","abe0a57e-b737-45b3-a14d-6df0ca29fca1","registered",32.4741124015,13.5933180398
"Khartoum White Nile","cefe9852-edb1-4473-919b-016da0f66a5d","registered",31.9248443323,14.2205690938
"Khartoum White Nile","27113a9c-8581-4c53-813b-8cbbccabefdb","registered",32.6287231581,14.3280141436
"Khartoum White Nile","f47fcd98-0547-497b-8a38-51fc13723be8","registered",32.1916589648,14.6720583004
"Khartoum White Nile","57b50e4f-cba3-4ca3-8d2d-90d565cb2d66","registered",32.3430989075,13.34430713
"Khartoum White Nile","401da8ba-bea2-4586-94ce-4456becd004d","registered",31.8568322316,14.6606457012
"Khartoum White Nile","f435e67c-2a19-4956-8414-28e961db1a1e","registered",32.502061507,15.9697730711
"Khartoum White Nile","cae02dd6-55d1-4cca-a503-551a6b3228f5","registered",32.0167929565,14.9404553955
"Khartoum White Nile","7f046ca3-c38f-488c-8e42-2d8223aeeeeb","registered",32.3872205939,12.3304252227
"Khartoum White Nile","e837a725-f9f2-414e-ad24-3960399bd1a2","registered",32.3719476995,15.7379666866
"Khartoum White Nile","380cb965-b3fe-4316-815f-2e76ab84ffcb","registered",31.9229039803,14.0852149137
"Khartoum White Nile","edc7522d-d8f2-4d09-a9e4-b335ceb51727","registered",31.9674610868,14.9435300598
"Khartoum White Nile","0d29943f-85b3-4887-91b9-b142d8a23320","registered",33.4432139181,16.6978183537
"Khartoum White Nile","bf244eec-1f6c-4c2d-b15d-ed0dc0d27850","registered",32.2969396094,12.8538146426
"Khartoum White Nile","78f45dbf-33e0-46d8-8b79-0081c8c6fe5c","registered",32.8822113815,16.5062497938
"Khartoum White Nile","96744926-575b-4e17-9ea3-020bfa6c2a83","registered",32.6621780354,13.7592636307
"Khartoum White Nile","7936910d-0541-46ee-b052-6b623a71d2c7","registered",32.0197464247,14.2484177033
"Khartoum White Nile","5dcf5a3c-a09b-467e-b739-9db9cadcf46e","registered",32.5483048846,15.0043651295
"Khartoum White Nile","2023b3cc-e110-4f1e-b164-741be033cd82","registered",32.4340030295,16.1849619968
"Khartoum White Nile","b32ef9dc-39da-4e64-9cd8-c3a7d923e6f0","registered",32.5538705116,14.9534160282
"Khartoum White Nile","c30920ac-227e-448f-a609-21748d8278cb","registered",32.4798224554,12.7134761807
"Khartoum White Nile","6b7a7348-f44c-45b8-9caf-772a7872c42d","registered",32.6699625961,16.1629012393
"Khartoum White Nile","df25a6c1-4d74-4d01-b45b-0ea35ecad51c","registered",32.7633938264,12.4628737943
"Khartoum White Nile","28d2157b-f5b0-46c1-948f-d0b818e05ca2","registered",32.4955208269,15.4306796762
"Khartoum White Nile","7a598e50-13e1-4b61-8715-68f421ef1a98","registered",31.8990913531,14.7105606202
"Khartoum White Nile","efa0386a-17dc-4789-8889-d3583adc5cb0","registered",32.2548355917,14.9414646859
"Khartoum White Nile","cf6a4cac-24fa-4684-a3ac-172b597cd33c","registered",31.9085525075,14.2389962746
"Khartoum White Nile","731ea4e5-df13-4f75-9f51-44d6ee49fcb3","registered",32.8194236437,13.7045695225
"Khartoum White Nile","7d7d0b25-76a3-46ca-94cc-39939f128e27","registered",32.6848063188,12.3401942513
"Khartoum White Nile","5fd150c9-2680-431d-8e89-5b755f8dd09b","registered",33.7475013407,16.9423086277
"Khartoum White Nile","97170efc-9ad6-43fb-88d2-504bf567e6ff","registered",32.0016849131,14.0820570655
"Khartoum White Nile","5ca93ca7-550e-47d6-a605-a8f691d2ce54","registered",32.6426758118,14.9210884046
"Khartoum White Nile","160e104c-05ba-4be8-8339-e9a9c5e7dbd1","registered",33.3957436262,17.0106245506
"Khartoum White Nile","0db2ca5f-6f1e-4fc9-bfd2-274f85f2fc0b","registered",33.8618539827,16.7626086859
"Khartoum White Nile","5d5f8c04-7d94-4f95-96f0-72b48624e72d","registered",32.2689603943,15.8003276511
"Khartoum White Nile","69b9fd4e-f32c-48fb-b802-712d0041e710","registered",33.0165228673,12.5466416096
"Khartoum White Nile","437cb78f-fb46-4f54-9e93-d1c7e35a1657","registered",32.1552449047,12.2832142464
"Khartoum White Nile","d241ef37-0e12-4650-89c3-6f54e7d5fccc","registered",32.5402097118,14.5933290788
"Khartoum White Nile","54ac71e3-367b-44ec-ac41-def2352ed16a","registered",32.9444082892,12.4978672959
"Khartoum White Nile","723e6aee-9fcc-41a1-9c9a-6e2e2fe13eba","registered",32.771883722,12.8581455101
"Khartoum White Nile","be3fe7de-e953-4761-9985-a4b40e3a3f28","registered",33.0210036113,13.0254741088
"Khartoum White Nile","55579dcf-2ba7-4ab8-8a74-2c19a0bb108b","registered",32.4931546618,13.3571849065
"Khartoum White Nile","8b2b0bca-9dad-4100-bb75-6e0cfd7b52a7","registered",31.9431523112,14.0068285219
"Khartoum White Nile","51ac322f-667d-4b27-9690-6553911cf0c8","registered",32.8948810139,12.4783421424
"Khartoum White Nile","b23b556d-af69-40a2-b014-24a5216552d8","registered",32.6557076164,12.5911520601
"Khartoum White Nile","40aea816-8f6e-46c6-8903-c7f0e3df1de5","registered",33.8485514586,16.746339337
"Khartoum White Nile","5a8496f3-4aee-4bd3-af36-696bf15afc91","registered",32.4022022618,15.5443951922
"Khartoum White Nile","e154750b-ef57-48a6-b036-810ddf539ba4","registered",32.1242752902,15.4401776828
"Khartoum White Nile","f7796924-3847-4bed-baf5-4c3c2d340551","registered",32.3643767711,12.8239606868
"Khartoum White Nile","a8d93ceb-8c15-4584-acd3-5ee26443de3b","registered",32.0502338282,12.4909901939
"Khartoum White Nile","b581265b-8b20-4254-ae9e-5d31a287ea77","registered",32.0042277338,14.3677834957
"Khartoum White Nile","a5af8828-9f21-4a89-911b-3af2b61afcdb","registered",32.2042860173,12.6255154235
"Khartoum White Nile","b90e7628-d47d-465c-be0f-d3b770864ec2","registered",32.4034261983,13.7521560313
"Khartoum White Nile","6e3165db-dad2-451c-a646-5346033a1c40","registered",31.8436508897,14.4942093134
"Blue Nile","da343a54-d569-4dce-a768-68c333c8acb5","monitored",34.5122412047,12.7513087162
"Blue Nile","7ed8bc16-1cb8-42fb-8606-ad7c9b95f8a5","monitored",34.0076047906,12.0608296991
"Blue Nile","ecea89ce-d575-4d1a-8ce3-ab3de8d6558c","monitored",34.1560564447,13.6714083967
"Blue Nile","5db15069-4335-41f9-bd00-3bc5ac3ef02b","monitored",33.6120919353,13.365176975
"Blue Nile","f7b5a876-c3ca-4519-b675-0a0624730549","monitored",33.4727813886,14.1019844761
"Blue Nile","b70a728f-de75-4cb9-84d9-42a266af1d05","monitored",34.0707253449,11.0115572284
"Blue Nile","fb52739e-3408-4769-a703-58f762c51be4","monitored",34.494946889,12.4246713241
"Blue Nile","9a6e145c-c951-491c-8777-565c1b80ad21","monitored",34.3881098916,13.8811497241
"Blue Nile","45cc062c-99fe-4320-8874-99d7600133e6","monitored",33.4124540484,14.491745273
"Blue Nile","0ac2ae36-5fbc-4282-b5e4-133f2baed08e","monitored",33.7527766813,15.4084510805
"Blue Nile","a1aa8fe7-3f6d-47d4-902f-b599088900d1","visited",34.3120206239,11.4811745669
"Blue Nile","2852329e-ea4a-4f20-b109-b11db5b4175e","visited",34.9344397147,11.9887002467
"Blue Nile","b521a071-7f77-487d-8f0a-166fde161e0b","visited",33.6699678828,11.9093266699
"Blue Nile","760e0c4a-b881-4bd2-9418-0540e81450a2","visited",33.6632440274,11.2649925136
"Blue Nile","ec777b11-2fad-4157-a1d1-c9262eb8d508","visited",34.1181600296,13.7323695205
"Blue Nile","95ab7dfe-69b5-407c-b44a-db1d86d9b5e7","visited",33.9698455135,15.2831422815
"Blue Nile","3b99c2de-4fa8-423c-9b0b-e9cd76e8df6c","visited",33.2366318356,15.5914735626
"Blue Nile","a8b898e1-6951-4bf7-966c-07b91da37a57","visited",34.4976971476,13.7221745605
"Blue Nile","3c588435-e953-4c20-967f-252073dd8fdd","visited",33.6885079265,15.432797164
"Blue Nile","13173bc3-8b94-45d3-b775-eb376750ec5a","visited",34.8416372615,11.4008119575
"Blue Nile","db592f4e-ed7d-492b-afc8-8b2ca54771b4","visited",34.3461323261,13.6801484667
"Blue Nile","0fc3f7a8-f3fe-4536-8de3-3cbd36affb07","visited",34.3222408276,11.064361286
"Blue Nile","43201cc3-8cd2-4e24-87d5-6bd4e26b4dfa","visited",33.715669474,11.643529816
"Blue Nile","8441d2fe-8086-4ee5-8053-44b9b7d7fcfa","visited",33.6510502717,14.6926801768
"Blue Nile","fe1aa820-2cc1-4f38-824f-b06220bf8128","visited",34.2117187647,11.6819050243
"Blue Nile","87b7cdf1-076a-4280-8ac1-99d3f20d3a7c","visited",34.6170778458,12.0595593377
"Blue Nile","c9315bdf-b929-4fc3-85c3-c9fa860fa2d1","visited",33.5855042796,13.7734198744
"Blue Nile","e578c6df-e0cd-44a0-adfc-c039fe4efa97","visited",34.6880788322,11.18636908
"Blue Nile","27d92153-ad23-4d65-9a95-004a521dc3b0","visited",34.5380694733,12.6747811719
"Blue Nile","0f89a3f1-3f4c-428e-8e84-c764775fb829","visited",34.7008391277,11.547852299
"Blue Nile","b669e6b5-c16f-4550-af17-de303ff112af","visited",33.8695997509,13.8480779237
"Blue Nile","f55ad91c-2ea8-4051-8757-0ccdd1ed836e","visited",33.6920043954,11.8898074687
"Blue Nile","5c4c2d3a-864a-4152-a605-f7d85f2be590","visited",34.6218743316,11.1989030358
"Blue Nile","eaff5685-fc22-4e67-9008-23ff8ade4033","visited",34.7797583657,12.9362792669
"Blue Nile","382aa489-f6b6-4ba0-9e98-a2931ede696a","visited",34.5506541958,11.4394246442
"Blue Nile","ae09ab69-4495-4e40-a8cc-df5489d1bcc4","visited",33.7384776352,11.6465063499
"Blue Nile","b334ffce-6f8c-4f10-a98c-ebbef28320f9","visited",33.9741464396,13.1379946319
"Blue Nile","0e1b32f4-bc26-4d21-96e5-01e83f6e936e","visited",34.1807744275,14.5818953151
"Blue Nile","3a77fb94-d881-4cfa-9209-e103931ad46a","visited",34.7321489551,11.6363067663
"Blue Nile","8c94db5a-d638-4646-9136-2931cb20f717","visited",34.0262943933,11.8344431778
"Blue Nile","673e625d-d5b0-4131-8fb0-d54b12d07535","visited",34.339196695,11.3559444876
"Blue Nile","83ff7a44-7727-4c73-803e-8f35186e8ed2","visited",33.3593513321,14.5981802468
"Blue Nile","ddd49b6c-65d8-4247-8ccc-b7f5405ac91d","visited",34.115463995,13.8997498049
"Blue Nile","25fd1afd-7587-4465-93a1-8c303e77ec6e","visited",34.0530312003,11.7167446852
"Blue Nile","66f71b64-4e65-43eb-b75c-2f6d38217840","visited",34.9857849813,12.4431580806
"Blue Nile","0ac572c0-1a0d-4a3b-a989-6527be8223fe","visited",33.2338845503,14.63499451
"Blue Nile","8d675791-a683-458e-9694-abd7b112f10a","visited",33.7773114,11.6711383073
"Blue Nile","3aae75a5-1d2b-4843-9c7c-0acb1d7a96ba","visited",33.5018522008,14.9636055358
"Blue Nile","1a135057-ce3a-45db-b640-c763c332bb67","visited",34.459260157,12.7688379817
"Blue Nile","192019db-b35f-4ea6-8fb9-4fd377aa56e3","visited",33.9991556509,13.2401448012
"Blue Nile","fd137f40-24ed-48b4-b42a-7e38263aea2f","visited",34.3025114572,13.4678009132
"Blue Nile","a6372e11-1500-4a8d-8a9d-9228f1b9280f","visited",33.9793209133,11.7223851001
"Blue Nile","59cd3e6f-136c-4a58-857c-3dd901a84a16","visited",33.2705064022,14.5930829304
"Blue Nile","dd094895-a589-4a75-9e1d-d12aca268f79","visited",34.7524955242,12.6663993449
"Blue Nile","7748d1bf-c21f-4a64-8f90-305af28e081b","visited",33.7452601134,15.5239358842
"Blue Nile","9ec786a4-23e9-432d-834e-a2139f67b347","visited",34.6748307901,12.5165588304
"Blue Nile","e85652dc-8547-4d24-b3a3-0b54b75e0735","visited",33.9440551362,15.2286309899
"Blue Nile","d05f1162-b415-4a03-a56c-340e56edac60","visited",32.9381104763,14.2052386478
"Blue Nile","a659bf7f-d0d6-4e0e-8be6-d3f14d747bb9","visited",33.7811093818,11.388409726
"Blue Nile","95868b03-390d-4812-a320-f8fa3b6c7ae8","visited",33.7436679356,11.2816614223
"Blue Nile","0ff6fbaf-e9de-4df3-af6c-25fede05a00a","registered",34.137256743,11.4197124452
"Blue Nile","c850f30f-b927-4a55-aaef-a0665d7a5681","registered",34.5607043069,12.4521636049
"Blue Nile","a574dd64-8c83-4823-a4c8-1f9f40f75006","registered",34.8158571865,12.4884745382
"Blue Nile","05deed70-4685-4eae-92aa-02dc03e51baa","registered",33.101881666,15.2003382876
"Blue Nile","cdf3390d-1b62-4974-8b7d-1f37f9f2823d","registered",34.3227755877,12.9395460682
"Blue Nile","3e0a83f3-a4b3-40b0-a371-f4e132ccc2ec","registered",33.8703537491,12.6129287762
"Blue Nile","87cf53f9-6e82-41a6-a9eb-8103851c74f0","registered",32.8548822553,14.8651714937
"Blue Nile","319e7017-7663-4a67-b147-ce4c8c0137a6","registered",34.0575857388,11.9162330865
"Blue Nile","d05b6cef-ea84-426b-8b0e-fbe39c33869a","registered",34.2727161144,13.5942988864
"Blue Nile","bf5bd16a-33f8-4c72-bb3e-c3e50b37d244","registered",33.6377109356,14.1640691756
"Blue Nile","24fa7c98-7654-4dc6-8c10-c004823b0f43","registered",33.6913476348,13.9962977649
"Blue Nile","f9b6db19-aead-47bc-8664-f2f00c6c4fee","registered",34.2277902798,12.0482071362
"Blue Nile","e64cb03c-2f0c-4900-98b2-7fb099b3bfd0","registered",34.5513705723,12.3749001077
"Blue Nile","810e1e91-f962-49ef-858a-2571225d0e7d","registered",34.5468112796,11.3386481742
"Blue Nile","ef563b4f-b656-44a8-867c-30fe33447faf","registered",33.245907147,14.5276541964
"Blue Nile","00b1ec77-b4da-4c5f-9216-8a50226c18e2","registered",32.9760801497,15.3091646338
"Blue Nile","6e8c9c87-674e-4f99-bc9f-d52c3cfa1557","registered",34.4112954287,11.5120630043
"Blue Nile","b0de70f9-1360-4ec4-8124-a376e9394f85","registered",33.6827524517,14.3685264563
"Blue Nile","2be8fda4-b1d3-4be9-bf93-a2b8f35ee708","registered",33.2774634037,14.3438788389
"Blue Nile","8b347298-95b3-44b5-b82b-afcf7a8425fc","registered",33.1186748164,15.0631840681
"Blue Nile","0242ba02-4eaf-491e-8f5a-26b914d278ff","registered",33.9717916346,13.0916114807
"Blue Nile","321fff26-4237-4ecd-aa0c-03b5e19cc3e9","registered",33.98342688,14.3603151102
